timestamp (UTC),precipitation (mm),relativehumidity AVG (-),soilmoisture AVG (m3/m3),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
2018-01-01 00:00,0.0,0.9514999999999998,,10.2,10.8,9.5
2018-01-01 01:00,0.0,0.95725,,9.083333333333334,9.4,8.8
2018-01-01 02:00,0.0,0.9720000000000001,,8.525,8.9,8.1
2018-01-01 03:00,0.017,0.9769166666666668,,7.958333333333333,8.2,7.6
2018-01-01 04:00,0.017,0.9723333333333333,,10.366666666666667,13.0,8.3
2018-01-01 05:00,0.017,0.79575,,16.041666666666668,17.9,13.5
2018-01-01 06:00,0.0,0.6424166666666667,,19.64166666666667,20.9,18.2
2018-01-01 07:00,0.0,0.552,,22.316666666666666,23.9,21.0
2018-01-01 08:00,0.0,0.38558333333333333,,25.78333333333333,26.5,24.8
2018-01-01 09:00,0.0,0.33183333333333337,,27.03333333333333,27.5,26.3
2018-01-01 10:00,0.0,0.2955833333333333,,27.766666666666666,28.3,27.0
2018-01-01 11:00,0.0,0.30883333333333335,,27.5,29.0,25.4
2018-01-01 12:00,0.0,0.44583333333333336,,25.71666666666667,26.4,25.1
2018-01-01 13:00,0.0,0.46416666666666667,,25.149999999999995,25.4,24.9
2018-01-01 14:00,0.0,0.5046666666666667,,23.924999999999997,24.7,22.8
2018-01-01 15:00,0.0,0.5714166666666667,,21.849999999999998,22.7,21.2
2018-01-01 16:00,0.0,0.6405,,19.933333333333334,21.1,19.2
2018-01-01 17:00,0.0,0.7386666666666666,,17.724999999999998,18.9,16.6
2018-01-01 18:00,0.0,0.7864166666666667,,16.7,17.5,16.2
2018-01-01 19:00,0.0,0.7886666666666667,,16.583333333333332,17.2,16.1
2018-01-01 20:00,0.0,0.8215833333333332,,15.575000000000001,16.5,14.8
2018-01-01 21:00,0.0,0.8676666666666667,,14.208333333333334,14.4,13.9
2018-01-01 22:00,0.0,0.89475,,13.833333333333334,13.9,13.7
2018-01-01 23:00,0.0,0.91975,,13.299999999999999,13.6,12.9
2018-01-02 00:00,0.0,0.9354166666666667,,12.683333333333335,13.0,12.3
2018-01-02 01:00,0.0,0.9470833333333334,,11.991666666666667,12.3,11.8
2018-01-02 02:00,0.0,0.95275,,11.708333333333334,11.9,11.4
2018-01-02 03:00,0.0,0.9670833333333332,,11.674999999999997,11.8,11.5
2018-01-02 04:00,0.0,0.965,,12.325000000000001,13.0,11.7
2018-01-02 05:00,0.0,0.8918333333333334,,14.549999999999999,15.5,13.2
2018-01-02 06:00,0.0,0.7456666666666667,,18.400000000000002,20.1,15.6
2018-01-02 07:00,0.0,0.5950833333333334,,20.441666666666666,21.3,19.8
2018-01-02 08:00,0.0,0.516,,23.133333333333336,24.5,21.6
2018-01-02 09:00,0.0,0.4492500000000001,,25.083333333333332,26.2,24.1
2018-01-02 10:00,0.0,0.42583333333333334,,26.291666666666668,27.1,25.4
2018-01-02 11:00,0.0,0.4928333333333333,,24.933333333333337,25.8,24.1
2018-01-02 12:00,0.0,0.5401666666666667,,23.40833333333333,23.8,23.1
2018-01-02 13:00,0.0,0.5489166666666666,,23.058333333333334,23.6,22.7
2018-01-02 14:00,0.0,0.5600833333333334,,22.49166666666667,22.7,22.3
2018-01-02 15:00,0.0,0.5897499999999999,,21.71666666666667,22.3,21.0
2018-01-02 16:00,0.0,0.5994999999999999,,20.275,21.0,19.4
2018-01-02 17:00,0.0,0.6673333333333334,,17.51666666666667,19.3,16.0
2018-01-02 18:00,0.0,0.7440833333333333,,15.775,16.1,15.3
2018-01-02 19:00,0.0,0.7979166666666666,,14.883333333333331,15.5,14.6
2018-01-02 20:00,0.0,0.8306666666666667,,14.475000000000001,14.9,14.1
2018-01-02 21:00,0.0,0.82075,,15.300000000000002,15.8,14.9
2018-01-02 22:00,0.0,0.8180000000000001,,15.891666666666671,16.8,15.6
2018-01-02 23:00,0.0,0.8245833333333333,,16.433333333333334,17.2,15.9
2018-01-03 00:00,0.0,0.8529166666666668,,15.85,16.2,15.4
2018-01-03 01:00,0.0,0.87175,,15.449999999999998,15.7,15.1
2018-01-03 02:00,0.0,0.9014166666666665,,14.674999999999999,15.1,14.4
2018-01-03 03:00,0.0,0.9148333333333333,,14.799999999999999,15.0,14.4
2018-01-03 04:00,0.0,0.9292500000000001,,15.15,15.6,14.9
2018-01-03 05:00,0.0,0.86225,,17.541666666666664,18.3,15.8
2018-01-03 06:00,0.0,0.7763333333333334,,18.666666666666668,19.1,18.3
2018-01-03 07:00,0.0,0.6968333333333333,,20.683333333333334,22.6,19.4
2018-01-03 08:00,0.33999999999999997,0.5724545454545455,,22.96666666666667,24.6,19.1
2018-01-03 09:00,0.42500000000000004,0.7815,,18.958333333333332,20.7,18.1
2018-01-03 10:00,0.0,0.7113333333333333,,20.541666666666664,21.7,19.0
2018-01-03 11:00,0.0,0.7908333333333332,,17.924999999999997,18.7,17.5
2018-01-03 12:00,0.085,0.8312499999999998,,18.241666666666667,18.6,17.8
2018-01-03 13:00,0.0,0.8630833333333333,,18.375,18.6,18.3
2018-01-03 14:00,0.0,0.8276666666666667,,19.116666666666667,19.4,18.7
2018-01-03 15:00,0.0,0.8639166666666668,,18.3,19.2,17.4
2018-01-03 16:00,0.0,0.9269166666666666,,17.025000000000002,17.3,16.8
2018-01-03 17:00,0.0,0.9508333333333333,,16.89166666666667,17.1,16.7
2018-01-03 18:00,0.08499999999999999,0.9355833333333333,,17.066666666666666,17.5,16.8
2018-01-03 19:00,0.11900000000000001,0.94375,,16.599999999999998,16.9,16.5
2018-01-03 20:00,0.0,0.9514166666666665,,16.474999999999998,16.6,16.4
2018-01-03 21:00,0.017,0.9585833333333332,,16.283333333333335,16.6,15.9
